RalphAtaque1: .word 64, 58
175,175,175,175,3,4,4,175,175,175,175,175,175,175,175,175,175,175,175,175,87,87,22,22,22,22,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,22,87,87,87,87,22,22,22,4,4,4,4,4,4,4,4,4,4,4,4,3,175,175,
175,175,175,175,4,3,4,175,175,175,175,175,175,175,175,175,175,175,175,175,175,87,22,22,22,22,87,13,13,13,13,175,175,175,175,175,13,13,13,13,22,22,87,87,87,87,22,22,22,4,4,4,4,4,4,4,4,4,4,4,3,4,175,175,
93,93,93,93,3,4,4,175,175,175,175,175,175,175,175,175,93,175,175,175,175,87,22,22,22,22,87,4,13,13,93,4,175,175,175,4,93,13,13,22,22,22,87,87,87,87,22,22,22,22,4,4,4,4,4,4,4,4,4,4,4,3,93,93,
199,199,199,199,4,4,4,175,175,175,175,175,175,175,175,175,175,93,93,175,175,175,22,22,22,22,4,13,13,13,93,93,4,93,4,93,93,13,13,13,22,22,87,87,87,87,22,22,22,22,4,4,4,4,4,4,4,4,4,4,4,4,199,199,
199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,199,4,4,4,14,14,14,13,93,93,13,93,255,255,93,255,255,93,13,93,93,13,14,14,14,14,14,14,14,14,14,14,4,4,4,4,4,4,4,199,199,199,199,199,199,
199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,93,93,93,175,199,199,4,4,14,14,14,4,175,93,13,175,255,0,175,0,255,175,13,93,175,14,14,14,14,14,13,13,13,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,93,199,199,199,199,4,14,14,4,175,175,13,175,175,86,86,86,175,175,13,175,175,14,14,14,14,14,14,14,14,13,14,14,14,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,14,4,4,4,175,175,175,86,86,86,175,175,175,4,14,14,14,14,14,14,14,14,14,14,13,14,14,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,93,199,199,199,199,87,4,93,175,175,175,175,175,175,175,175,175,93,22,22,22,87,87,87,87,22,22,22,22,13,87,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,93,199,199,199,87,4,175,175,0,254,254,254,254,254,0,175,175,22,22,22,87,87,87,87,22,22,22,22,13,87,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,93,199,199,199,199,4,175,0,255,255,255,255,255,255,255,0,175,22,13,22,87,87,87,87,22,22,22,22,87,13,87,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,175,0,255,255,255,255,255,255,255,0,175,22,13,22,87,87,87,87,22,22,22,22,87,13,87,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,175,93,93,175,175,175,175,175,175,175,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,14,14,13,14,14,14,14,14,14,14,14,14,14,14,13,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,93,93,175,93,93,175,175,175,175,93,199,199,199,199,199,199,199,93,93,93,93,93,93,93,199,199,199,14,14,14,14,14,14,14,14,14,14,14,14,13,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,93,93,93,93,175,175,93,93,175,93,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,14,14,14,14,14,14,14,14,14,14,14,14,13,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,93,175,175,93,175,175,175,175,175,93,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,14,14,14,14,14,14,14,14,14,14,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,93,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,22,22,22,22,87,87,87,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,93,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,22,22,87,87,87,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,93,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,87,87,87,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,93,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,87,87,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,93,93,93,93,93,93,93,93,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,14,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,14,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,199,199,199,199,199,199,199
