ralphpDireita2: .word 44, 56
199,199,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,22,175,175,175,175,199,199,
199,199,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,13,13,13,13,13,13,175,175,175,175,199,199,
199,199,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,175,175,175,175,199,199,
199,199,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,93,93,175,175,199,199,
199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,175,175,175,175,199,199,
199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,175,175,175,175,175,175,199,
199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,175,175,175,175,175,175,175,
199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,175,175,175,175,175,175,175,
199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,175,175,175,175,175,175,175,
199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,175,175,175,93,93,175,175,
199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,93,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,175,175,175,93,93,93,175,
199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,93,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,175,175,93,93,175,175,175,
199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,93,175,4,4,4,4,4,4,4,4,4,4,4,4,4,13,4,13,4,13,93,93,93,93,175,175,175,
199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4,13,4,4,4,4,4,4,4,4,4,4,4,4,13,4,13,4,13,4,175,175,175,93,175,175,175,
199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,13,4,13,4,13,175,175,175,175,175,175,175,
199,199,199,175,175,175,175,175,175,175,175,175,175,175,175,175,175,4,4,4,4,4,4,199,199,4,4,4,4,4,4,13,4,13,4,13,4,4,175,175,175,175,175,199,
199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,175,199,199,199,199,4,4,4,4,4,4,13,4,13,4,13,4,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,93,175,175,175,199,199,199,199,4,4,4,4,4,4,4,4,4,4,4,4,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,175,93,175,175,93,175,175,93,175,175,175,175,199,199,199,199,4,4,4,4,4,4,4,4,4,4,4,4,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,175,93,175,175,93,175,175,93,175,175,175,175,199,199,199,199,4,4,4,3,4,4,4,3,4,3,4,4,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,4,4,3,4,3,4,3,4,3,4,3,4,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,175,175,175,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,93,93,175,175,175,175,175,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,93,175,175,93,175,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,175,175,175,175,175,175,175,93,175,175,93,175,199,199,199,199,199,


